generation,service_quality,attack_leakage,collateral_damage,sla_violations,shield_repairs,defender_reward,attacker_reward,attack_success_rate,control_latency_ms
0,0.9836471,0.6619644013792276,0.01635279,34.666666666666664,179.0,-0.7245869886875153,0.48818105684717494,0.7213333333333334,0.12
1,0.9824297,0.6532288977454106,0.01757034,35.0,203.33333333333334,-0.7144414675235748,0.4792455514917771,0.718,0.12
2,0.983684,0.6587574567546447,0.016316023,34.666666666666664,176.33333333333334,-0.7180968542098999,0.4846407786508401,0.72,0.12
3,0.9850651,0.6762811508178711,0.014934898,32.666666666666664,157.0,-0.7285294797023137,0.4952144733120998,0.73,0.12
4,0.98540217,0.6598934674958388,0.014597814,32.666666666666664,136.66666666666666,-0.694687354683876,0.48539345764617126,0.7126666666666667,0.12
