episode,service_quality,mitigation_efficiency,attack_leakage,collateral_damage,sla_violation,shield_repair,defender_reward,attacker_reward,attack_intensity,protocol
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.75,1.0,0
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.7599999904632568,0.8,0
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.9099999666213989,0.3,3
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.940000057220459,0.2,1
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.940000057220459,0.2,2
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.8500000238418579,0.5,0
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.875,0.5,3
0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.800000011920929,0.8,1
0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0
0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0
0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0
0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.9500000476837158,0.2,2
0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0
0,0.92434466,0.34044912457466125,0.6595508456230164,0.07565536,1,0.0,-5.568764686584473,0.33955085277557373,0.8,0
0,1.0,0.0,1.0,0.0,0,0.0,-1.0037827491760254,0.7000000476837158,1.0,1
0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.7999999523162842,0.5,1
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.800000011920929,0.8,1
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.925000011920929,0.3,0
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.9100000262260437,0.2,3
0,0.99852186,0.006651663687080145,0.9933483600616455,0.0014781476,0,0.0,-0.9915745854377747,0.9033483862876892,0.2,2
0,1.0,0.0,1.0,0.0,0,0.0,-1.0000739097595215,0.9500000476837158,0.2,2
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.875,0.5,2
0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.7599999904632568,0.8,3
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.7000000476837158,1.0,2
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.8500000238418579,0.5,1
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.875,0.5,0
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.925000011920929,0.3,3
0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.7999999523162842,0.5,2
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.925000011920929,0.3,1
0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.8500000238418579,0.5,1
0,1.0,0.0,1.0,0.0,0,0.0,-1.0,0.5999999642372131,1.0,0
